DTH,HAS,current_yield,future_yield,image_num,target_dry,target_fresh,tray,pos
20,36,10,250,664,180,243.7,34,11
20,36,10,250,682,180,243.7,34,11
19,37,10,240,697,180,243.7,34,11
19,37,10,240,715,180,243.7,34,11
19,37,10,240,733,180,243.7,34,11
18,38,10,220,748,180,243.7,34,11
18,38,10,220,766,180,243.7,34,11
18,38,10,220,784,180,243.7,34,11
17,39,10,210,799,180,243.7,34,11
17,39,10,210,817,180,243.7,34,11
17,39,10,210,835,180,243.7,34,11
16,40,10,190,850,180,243.7,34,11
15,41,10,180,853,180,243.7,34,11
15,41,10,180,871,180,243.7,34,11
15,41,10,180,889,180,243.7,34,11
14,42,10,160,901,180,243.7,34,11
14,42,10,160,919,180,243.7,34,11
14,42,10,160,937,180,243.7,34,11
13,43,10,140,952,180,243.7,34,11
13,43,10,140,970,180,243.7,34,11
13,43,10,140,988,180,243.7,34,11
12,44,10,130,1003,180,243.7,34,11
12,44,20,170,1021,180,243.7,34,11
12,44,20,170,1039,180,243.7,34,11
11,45,20,160,1054,180,243.7,34,11
11,45,30,190,1072,180,243.7,34,11
11,45,40,200,1090,180,243.7,34,11
10,46,40,180,1104,180,243.7,34,11
10,46,50,190,1122,180,243.7,34,11
10,46,60,200,1140,180,243.7,34,11
9,47,60,180,1155,180,243.7,34,11
9,47,80,200,1173,180,243.7,34,11
9,47,90,210,1191,180,243.7,34,11
8,48,100,200,1206,180,243.7,34,11
8,48,120,220,1224,180,243.7,34,11
8,48,120,220,1242,180,243.7,34,11
7,49,140,220,1257,180,243.7,34,11
7,49,150,230,1275,180,243.7,34,11
7,49,160,240,1293,180,243.7,34,11
6,50,170,230,1308,180,243.7,34,11
6,50,180,240,1323,180,243.7,34,11
6,50,190,250,1350,180,243.7,34,11
5,51,200,240,1384,180,243.7,34,11
5,51,200,240,1406,180,243.7,34,11
5,51,210,250,1419,180,243.7,34,11
4,52,220,250,1439,180,243.7,34,11
4,52,220,250,1459,180,243.7,34,11
4,52,220,250,1470,180,243.7,34,11
3,53,230,250,1490,180,243.7,34,11
3,53,230,250,1509,180,243.7,34,11
2,54,240,240,1521,180,243.7,34,11
2,54,230,230,1541,180,243.7,34,11
2,54,230,230,1561,180,243.7,34,11
2,54,230,230,1572,180,243.7,34,11
1,55,240,230,1592,180,243.7,34,11
1,55,240,230,1612,180,243.7,34,11
1,55,250,240,1623,180,243.7,34,11
0,56,260,240,1643,180,243.7,34,11
0,56,260,240,1663,180,243.7,34,11
0,56,260,240,1674,180,243.7,34,11
27,29,10,350,1,70,87.5,34,12
27,29,10,350,8,70,87.5,34,12
26,30,30,420,9,70,87.5,34,12
26,30,40,460,28,70,87.5,34,12
26,30,20,380,35,70,87.5,34,12
25,31,60,490,54,70,87.5,34,12
25,31,10,330,70,70,87.5,34,12
25,31,10,330,85,70,87.5,34,12
24,32,10,310,104,70,87.5,34,12
24,32,10,310,123,70,87.5,34,12
24,32,10,310,136,70,87.5,34,12
23,33,10,300,155,70,87.5,34,12
23,33,10,300,173,70,87.5,34,12
23,33,10,300,187,70,87.5,34,12
22,34,10,280,206,70,87.5,34,12
22,34,10,280,224,70,87.5,34,12
22,34,10,280,238,70,87.5,34,12
21,35,10,270,257,70,87.5,34,12
21,35,10,270,275,70,87.5,34,12
21,35,10,270,289,70,87.5,34,12
20,36,10,250,308,70,87.5,34,12
20,36,10,250,326,70,87.5,34,12
20,36,10,250,340,70,87.5,34,12
19,37,10,240,358,70,87.5,34,12
19,37,10,240,376,70,87.5,34,12
19,37,10,240,391,70,87.5,34,12
18,38,10,220,409,70,87.5,34,12
18,38,10,220,422,70,87.5,34,12
18,38,10,220,436,70,87.5,34,12
18,38,10,220,442,70,87.5,34,12
17,39,10,210,459,70,87.5,34,12
17,39,10,210,477,70,87.5,34,12
17,39,10,210,493,70,87.5,34,12
16,40,10,190,511,70,87.5,34,12
16,40,10,190,529,70,87.5,34,12
16,40,10,190,544,70,87.5,34,12
15,41,10,180,562,70,87.5,34,12
15,41,10,180,580,70,87.5,34,12
15,41,10,180,595,70,87.5,34,12
14,42,10,160,613,70,87.5,34,12
14,42,10,160,631,70,87.5,34,12
14,42,10,160,646,70,87.5,34,12
13,43,10,140,664,70,87.5,34,12
13,43,10,140,682,70,87.5,34,12
12,44,10,130,697,70,87.5,34,12
12,44,10,130,715,70,87.5,34,12
12,44,10,130,733,70,87.5,34,12
12,44,10,130,748,70,87.5,34,12
11,45,10,110,766,70,87.5,34,12
11,45,10,110,784,70,87.5,34,12
11,45,10,110,799,70,87.5,34,12
10,46,10,100,817,70,87.5,34,12
10,46,10,100,835,70,87.5,34,12
9,47,10,80,850,70,87.5,34,12
8,48,20,100,853,70,87.5,34,12
8,48,20,100,871,70,87.5,34,12
8,48,20,100,889,70,87.5,34,12
8,48,20,100,901,70,87.5,34,12
7,49,20,80,919,70,87.5,34,12
7,49,20,80,937,70,87.5,34,12
7,49,20,80,952,70,87.5,34,12
6,50,30,90,970,70,87.5,34,12
6,50,30,90,988,70,87.5,34,12
6,50,30,90,1003,70,87.5,34,12
5,51,40,80,1021,70,87.5,34,12
5,51,40,80,1039,70,87.5,34,12
4,52,40,60,1054,70,87.5,34,12
4,52,60,80,1072,70,87.5,34,12
4,52,60,80,1090,70,87.5,34,12
4,52,70,90,1104,70,87.5,34,12
3,53,80,80,1122,70,87.5,34,12
3,53,80,80,1140,70,87.5,34,12
3,53,90,90,1155,70,87.5,34,12
2,54,100,90,1173,70,87.5,34,12
2,54,100,90,1191,70,87.5,34,12
2,54,110,100,1206,70,87.5,34,12
1,55,120,100,1224,70,87.5,34,12
1,55,120,100,1242,70,87.5,34,12
1,55,130,110,1257,70,87.5,34,12
0,56,140,110,1275,70,87.5,34,12
0,56,140,110,1293,70,87.5,34,12
0,56,150,120,1308,70,87.5,34,12
34,22,10,450,1,260,344.7,34,13
33,23,10,440,8,260,344.7,34,13
33,23,10,440,9,260,344.7,34,13
33,23,10,440,28,260,344.7,34,13
32,24,10,430,35,260,344.7,34,13
32,24,20,470,54,260,344.7,34,13
32,24,10,430,70,260,344.7,34,13
31,25,10,410,85,260,344.7,34,13
31,25,10,410,104,260,344.7,34,13
31,25,10,410,123,260,344.7,34,13
30,26,10,400,136,260,344.7,34,13
30,26,10,400,155,260,344.7,34,13
30,26,10,400,173,260,344.7,34,13
29,27,10,380,187,260,344.7,34,13
29,27,10,380,206,260,344.7,34,13
29,27,10,380,224,260,344.7,34,13
28,28,10,370,238,260,344.7,34,13
28,28,10,370,257,260,344.7,34,13
28,28,10,370,275,260,344.7,34,13
27,29,10,350,289,260,344.7,34,13
27,29,10,350,308,260,344.7,34,13
27,29,10,350,326,260,344.7,34,13
26,30,10,340,340,260,344.7,34,13
26,30,10,340,358,260,344.7,34,13
26,30,10,340,376,260,344.7,34,13
25,31,10,330,391,260,344.7,34,13
25,31,10,330,409,260,344.7,34,13
25,31,10,330,422,260,344.7,34,13
25,31,10,330,436,260,344.7,34,13
24,32,10,310,442,260,344.7,34,13
24,32,10,310,459,260,344.7,34,13
24,32,10,310,477,260,344.7,34,13
23,33,10,300,493,260,344.7,34,13
23,33,10,300,511,260,344.7,34,13
23,33,10,300,529,260,344.7,34,13
22,34,10,280,544,260,344.7,34,13
22,34,10,280,562,260,344.7,34,13
22,34,10,280,580,260,344.7,34,13
21,35,10,270,595,260,344.7,34,13
21,35,10,270,613,260,344.7,34,13
21,35,10,270,631,260,344.7,34,13
20,36,10,250,646,260,344.7,34,13
20,36,10,250,664,260,344.7,34,13
20,36,10,250,682,260,344.7,34,13
19,37,10,240,697,260,344.7,34,13
19,37,20,280,715,260,344.7,34,13
19,37,20,280,733,260,344.7,34,13
18,38,20,270,748,260,344.7,34,13
18,38,20,270,766,260,344.7,34,13
18,38,20,270,784,260,344.7,34,13
17,39,20,250,799,260,344.7,34,13
17,39,30,290,817,260,344.7,34,13
17,39,30,290,835,260,344.7,34,13
16,40,30,280,850,260,344.7,34,13
15,41,40,280,853,260,344.7,34,13
15,41,50,300,871,260,344.7,34,13
15,41,50,300,889,260,344.7,34,13
14,42,60,290,901,260,344.7,34,13
14,42,70,300,919,260,344.7,34,13
14,42,70,300,937,260,344.7,34,13
13,43,80,290,952,260,344.7,34,13
13,43,90,300,970,260,344.7,34,13
13,43,90,300,988,260,344.7,34,13
12,44,100,290,1003,260,344.7,34,13
12,44,110,300,1021,260,344.7,34,13
12,44,120,300,1039,260,344.7,34,13
11,45,130,290,1054,260,344.7,34,13
11,45,140,300,1072,260,344.7,34,13
11,45,140,300,1090,260,344.7,34,13
10,46,160,300,1104,260,344.7,34,13
10,46,170,310,1122,260,344.7,34,13
10,46,170,310,1140,260,344.7,34,13
9,47,180,300,1155,260,344.7,34,13
9,47,190,310,1173,260,344.7,34,13
9,47,190,310,1191,260,344.7,34,13
8,48,210,300,1206,260,344.7,34,13
8,48,210,300,1224,260,344.7,34,13
8,48,210,300,1242,260,344.7,34,13
7,49,220,290,1257,260,344.7,34,13
7,49,230,300,1275,260,344.7,34,13
7,49,230,300,1293,260,344.7,34,13
6,50,240,300,1308,260,344.7,34,13
6,50,240,300,1323,260,344.7,34,13
6,50,240,300,1350,260,344.7,34,13
5,51,250,290,1384,260,344.7,34,13
5,51,250,290,1406,260,344.7,34,13
5,51,260,300,1419,260,344.7,34,13
4,52,270,300,1439,260,344.7,34,13
4,52,270,300,1459,260,344.7,34,13
4,52,280,310,1470,260,344.7,34,13
3,53,280,300,1490,260,344.7,34,13
3,53,280,300,1509,260,344.7,34,13
2,54,280,290,1521,260,344.7,34,13
2,54,280,290,1541,260,344.7,34,13
2,54,280,290,1561,260,344.7,34,13
2,54,290,300,1572,260,344.7,34,13
1,55,290,290,1592,260,344.7,34,13
1,55,300,300,1612,260,344.7,34,13
1,55,290,290,1623,260,344.7,34,13
0,56,290,270,1643,260,344.7,34,13
0,56,290,270,1663,260,344.7,34,13
0,56,290,270,1674,260,344.7,34,13
23,33,10,300,1,50,58.3,34,14
22,34,10,280,8,50,58.3,34,14
22,34,10,280,9,50,58.3,34,14
21,35,10,270,28,50,58.3,34,14
21,35,10,270,35,50,58.3,34,14
21,35,10,270,54,50,58.3,34,14
21,35,10,270,70,50,58.3,34,14
20,36,10,250,85,50,58.3,34,14
20,36,10,250,104,50,58.3,34,14
20,36,10,250,123,50,58.3,34,14
19,37,10,240,136,50,58.3,34,14
19,37,10,240,155,50,58.3,34,14
19,37,10,240,173,50,58.3,34,14
18,38,10,220,187,50,58.3,34,14
18,38,10,220,206,50,58.3,34,14
18,38,10,220,224,50,58.3,34,14
17,39,10,210,238,50,58.3,34,14
17,39,10,210,257,50,58.3,34,14
17,39,10,210,275,50,58.3,34,14
16,40,10,190,289,50,58.3,34,14
16,40,10,190,308,50,58.3,34,14
16,40,10,190,326,50,58.3,34,14
15,41,10,180,340,50,58.3,34,14
15,41,10,180,358,50,58.3,34,14
15,41,10,180,376,50,58.3,34,14
14,42,10,160,391,50,58.3,34,14
14,42,10,160,409,50,58.3,34,14
14,42,10,160,422,50,58.3,34,14
13,43,10,140,436,50,58.3,34,14
13,43,10,140,442,50,58.3,34,14
13,43,10,140,459,50,58.3,34,14
13,43,10,140,477,50,58.3,34,14
12,44,10,130,493,50,58.3,34,14
12,44,10,130,511,50,58.3,34,14
12,44,10,130,529,50,58.3,34,14
11,45,10,110,544,50,58.3,34,14
11,45,10,110,562,50,58.3,34,14
11,45,10,110,580,50,58.3,34,14
10,46,10,100,595,50,58.3,34,14
10,46,10,100,613,50,58.3,34,14
10,46,10,100,631,50,58.3,34,14
9,47,10,80,646,50,58.3,34,14
9,47,10,80,664,50,58.3,34,14
9,47,10,80,682,50,58.3,34,14
8,48,10,70,697,50,58.3,34,14
8,48,10,70,715,50,58.3,34,14
7,49,10,50,733,50,58.3,34,14
7,49,10,50,748,50,58.3,34,14
7,49,20,80,766,50,58.3,34,14
7,49,20,80,784,50,58.3,34,14
6,50,20,70,799,50,58.3,34,14
6,50,20,70,817,50,58.3,34,14
6,50,20,70,835,50,58.3,34,14
5,51,30,70,850,50,58.3,34,14
4,52,40,60,853,50,58.3,34,14
4,52,40,60,871,50,58.3,34,14
3,53,40,50,889,50,58.3,34,14
3,53,40,50,901,50,58.3,34,14
3,53,50,60,919,50,58.3,34,14
3,53,50,60,937,50,58.3,34,14
2,54,50,40,952,50,58.3,34,14
2,54,60,50,970,50,58.3,34,14
2,54,60,50,988,50,58.3,34,14
1,55,70,50,1003,50,58.3,34,14
34,22,10,450,1,340,439.8,34,15
33,23,10,440,8,340,439.8,34,15
33,23,10,440,9,340,439.8,34,15
33,23,10,440,28,340,439.8,34,15
32,24,10,430,35,340,439.8,34,15
32,24,10,430,54,340,439.8,34,15
32,24,10,430,70,340,439.8,34,15
31,25,10,410,85,340,439.8,34,15
31,25,10,410,104,340,439.8,34,15
31,25,10,410,123,340,439.8,34,15
30,26,10,400,136,340,439.8,34,15
30,26,10,400,155,340,439.8,34,15
30,26,10,400,173,340,439.8,34,15
29,27,10,380,187,340,439.8,34,15
29,27,10,380,206,340,439.8,34,15
29,27,10,380,224,340,439.8,34,15
28,28,10,370,238,340,439.8,34,15
28,28,10,370,257,340,439.8,34,15
28,28,10,370,275,340,439.8,34,15
27,29,10,350,289,340,439.8,34,15
27,29,10,350,308,340,439.8,34,15
27,29,10,350,326,340,439.8,34,15
26,30,10,340,340,340,439.8,34,15
26,30,10,340,358,340,439.8,34,15
26,30,10,340,376,340,439.8,34,15
25,31,10,330,391,340,439.8,34,15
25,31,10,330,409,340,439.8,34,15
25,31,10,330,422,340,439.8,34,15
25,31,10,330,436,340,439.8,34,15
24,32,10,310,442,340,439.8,34,15
24,32,10,310,459,340,439.8,34,15
24,32,10,310,477,340,439.8,34,15
23,33,10,300,493,340,439.8,34,15
23,33,10,300,511,340,439.8,34,15
23,33,10,300,529,340,439.8,34,15
22,34,10,280,544,340,439.8,34,15
22,34,10,280,562,340,439.8,34,15
22,34,10,280,580,340,439.8,34,15
21,35,10,270,595,340,439.8,34,15
21,35,10,270,613,340,439.8,34,15
21,35,10,270,631,340,439.8,34,15
20,36,10,250,646,340,439.8,34,15
20,36,10,250,664,340,439.8,34,15
20,36,10,250,682,340,439.8,34,15
19,37,10,240,697,340,439.8,34,15
19,37,10,240,715,340,439.8,34,15
19,37,10,240,733,340,439.8,34,15
18,38,10,220,748,340,439.8,34,15
18,38,20,270,766,340,439.8,34,15
18,38,20,270,784,340,439.8,34,15
17,39,20,250,799,340,439.8,34,15
17,39,20,250,817,340,439.8,34,15
17,39,20,250,835,340,439.8,34,15
16,40,20,240,850,340,439.8,34,15
15,41,30,260,853,340,439.8,34,15
15,41,30,260,871,340,439.8,34,15
15,41,30,260,889,340,439.8,34,15
14,42,30,240,901,340,439.8,34,15
14,42,40,260,919,340,439.8,34,15
14,42,40,260,937,340,439.8,34,15
13,43,40,240,952,340,439.8,34,15
13,43,40,240,970,340,439.8,34,15
13,43,50,260,988,340,439.8,34,15
12,44,60,250,1003,340,439.8,34,15
12,44,60,250,1021,340,439.8,34,15
12,44,70,260,1039,340,439.8,34,15
11,45,90,260,1054,340,439.8,34,15
11,45,90,260,1072,340,439.8,34,15
11,45,90,260,1090,340,439.8,34,15
10,46,120,260,1104,340,439.8,34,15
10,46,120,260,1122,340,439.8,34,15
10,46,130,270,1140,340,439.8,34,15
9,47,150,270,1155,340,439.8,34,15
9,47,160,280,1173,340,439.8,34,15
9,47,160,280,1191,340,439.8,34,15
8,48,170,270,1206,340,439.8,34,15
8,48,180,280,1224,340,439.8,34,15
8,48,180,280,1242,340,439.8,34,15
7,49,190,260,1257,340,439.8,34,15
7,49,190,260,1275,340,439.8,34,15
7,49,190,260,1293,340,439.8,34,15
6,50,200,260,1308,340,439.8,34,15
6,50,210,270,1323,340,439.8,34,15
6,50,210,270,1350,340,439.8,34,15
5,51,220,260,1384,340,439.8,34,15
5,51,230,270,1406,340,439.8,34,15
5,51,230,270,1419,340,439.8,34,15
4,52,240,270,1439,340,439.8,34,15
4,52,240,270,1459,340,439.8,34,15
4,52,250,280,1470,340,439.8,34,15
3,53,250,270,1490,340,439.8,34,15
3,53,250,270,1509,340,439.8,34,15
2,54,260,270,1521,340,439.8,34,15
2,54,260,270,1541,340,439.8,34,15
2,54,260,270,1561,340,439.8,34,15
2,54,260,270,1572,340,439.8,34,15
1,55,260,250,1592,340,439.8,34,15
1,55,260,250,1612,340,439.8,34,15
1,55,260,250,1623,340,439.8,34,15
0,56,270,250,1643,340,439.8,34,15
0,56,270,250,1663,340,439.8,34,15
0,56,270,250,1674,340,439.8,34,15
31,25,10,410,1,160,213,34,16
31,25,10,410,8,160,213,34,16
30,26,10,400,9,160,213,34,16
30,26,10,400,28,160,213,34,16
30,26,10,400,35,160,213,34,16
29,27,20,430,54,160,213,34,16
29,27,10,380,70,160,213,34,16
29,27,10,380,85,160,213,34,16
28,28,10,370,104,160,213,34,16
28,28,10,370,123,160,213,34,16
28,28,10,370,136,160,213,34,16
27,29,10,350,155,160,213,34,16
27,29,10,350,173,160,213,34,16
27,29,10,350,187,160,213,34,16
26,30,10,340,206,160,213,34,16
26,30,10,340,224,160,213,34,16
26,30,10,340,238,160,213,34,16
25,31,10,330,257,160,213,34,16
25,31,10,330,275,160,213,34,16
25,31,10,330,289,160,213,34,16
24,32,10,310,308,160,213,34,16
24,32,10,310,326,160,213,34,16
24,32,10,310,340,160,213,34,16
23,33,10,300,358,160,213,34,16
23,33,10,300,376,160,213,34,16
23,33,10,300,391,160,213,34,16
22,34,10,280,409,160,213,34,16
22,34,10,280,422,160,213,34,16
22,34,10,280,436,160,213,34,16
22,34,10,280,442,160,213,34,16
21,35,10,270,459,160,213,34,16
21,35,10,270,477,160,213,34,16
21,35,10,270,493,160,213,34,16
20,36,10,250,511,160,213,34,16
20,36,10,250,529,160,213,34,16
20,36,10,250,544,160,213,34,16
19,37,10,240,562,160,213,34,16
19,37,10,240,580,160,213,34,16
19,37,10,240,595,160,213,34,16
18,38,10,220,613,160,213,34,16
18,38,10,220,631,160,213,34,16
18,38,10,220,646,160,213,34,16
17,39,10,210,664,160,213,34,16
17,39,10,210,682,160,213,34,16
17,39,10,210,697,160,213,34,16
16,40,10,190,715,160,213,34,16
16,40,10,190,733,160,213,34,16
16,40,10,190,748,160,213,34,16
15,41,10,180,766,160,213,34,16
15,41,10,180,784,160,213,34,16
15,41,10,180,799,160,213,34,16
14,42,10,160,817,160,213,34,16
14,42,10,160,835,160,213,34,16
14,42,10,160,850,160,213,34,16
13,43,10,140,853,160,213,34,16
12,44,10,130,871,160,213,34,16
12,44,10,130,889,160,213,34,16
12,44,20,170,901,160,213,34,16
11,45,20,160,919,160,213,34,16
11,45,20,160,937,160,213,34,16
11,45,20,160,952,160,213,34,16
10,46,30,170,970,160,213,34,16
10,46,40,180,988,160,213,34,16
10,46,40,180,1003,160,213,34,16
9,47,50,170,1021,160,213,34,16
9,47,50,170,1039,160,213,34,16
9,47,60,180,1054,160,213,34,16
8,48,70,170,1072,160,213,34,16
8,48,80,180,1090,160,213,34,16
8,48,80,180,1104,160,213,34,16
7,49,90,170,1122,160,213,34,16
7,49,90,170,1140,160,213,34,16
7,49,100,180,1155,160,213,34,16
6,50,110,170,1173,160,213,34,16
6,50,120,180,1191,160,213,34,16
6,50,130,190,1206,160,213,34,16
5,51,140,180,1224,160,213,34,16
5,51,140,180,1242,160,213,34,16
5,51,140,180,1257,160,213,34,16
4,52,150,170,1275,160,213,34,16
4,52,150,170,1293,160,213,34,16
4,52,170,190,1308,160,213,34,16
3,53,160,170,1323,160,213,34,16
3,53,170,180,1350,160,213,34,16
2,54,180,180,1384,160,213,34,16
2,54,180,180,1406,160,213,34,16
2,54,180,180,1419,160,213,34,16
1,55,200,190,1439,160,213,34,16
1,55,200,190,1459,160,213,34,16
1,55,210,200,1470,160,213,34,16
0,56,220,200,1490,160,213,34,16
0,56,220,200,1509,160,213,34,16
0,56,240,220,1521,160,213,34,16
34,22,10,450,1,220,295.6,34,17
33,23,10,440,8,220,295.6,34,17
33,23,30,520,9,220,295.6,34,17
33,23,40,560,28,220,295.6,34,17
32,24,20,470,35,220,295.6,34,17
32,24,50,580,54,220,295.6,34,17
32,24,10,430,70,220,295.6,34,17
31,25,10,410,85,220,295.6,34,17
31,25,10,410,104,220,295.6,34,17
31,25,10,410,123,220,295.6,34,17
30,26,10,400,136,220,295.6,34,17
30,26,10,400,155,220,295.6,34,17
30,26,10,400,173,220,295.6,34,17
29,27,10,380,187,220,295.6,34,17
29,27,10,380,206,220,295.6,34,17
29,27,10,380,224,220,295.6,34,17
28,28,10,370,238,220,295.6,34,17
28,28,10,370,257,220,295.6,34,17
28,28,10,370,275,220,295.6,34,17
27,29,10,350,289,220,295.6,34,17
27,29,10,350,308,220,295.6,34,17
27,29,10,350,326,220,295.6,34,17
26,30,10,340,340,220,295.6,34,17
26,30,10,340,358,220,295.6,34,17
26,30,10,340,376,220,295.6,34,17
25,31,10,330,391,220,295.6,34,17
25,31,10,330,409,220,295.6,34,17
25,31,10,330,422,220,295.6,34,17
25,31,10,330,436,220,295.6,34,17
24,32,10,310,442,220,295.6,34,17
24,32,10,310,459,220,295.6,34,17
24,32,10,310,477,220,295.6,34,17
23,33,10,300,493,220,295.6,34,17
23,33,10,300,511,220,295.6,34,17
23,33,10,300,529,220,295.6,34,17
22,34,10,280,544,220,295.6,34,17
22,34,10,280,562,220,295.6,34,17
22,34,10,280,580,220,295.6,34,17
21,35,10,270,595,220,295.6,34,17
21,35,10,270,613,220,295.6,34,17
21,35,10,270,631,220,295.6,34,17
20,36,10,250,646,220,295.6,34,17
20,36,10,250,664,220,295.6,34,17
20,36,10,250,682,220,295.6,34,17
19,37,10,240,697,220,295.6,34,17
19,37,10,240,715,220,295.6,34,17
19,37,10,240,733,220,295.6,34,17
18,38,10,220,748,220,295.6,34,17
18,38,10,220,766,220,295.6,34,17
18,38,10,220,784,220,295.6,34,17
17,39,10,210,799,220,295.6,34,17
17,39,10,210,817,220,295.6,34,17
17,39,10,210,835,220,295.6,34,17
16,40,10,190,850,220,295.6,34,17
15,41,20,220,853,220,295.6,34,17
15,41,20,220,871,220,295.6,34,17
15,41,20,220,889,220,295.6,34,17
14,42,20,210,901,220,295.6,34,17
14,42,30,240,919,220,295.6,34,17
14,42,30,240,937,220,295.6,34,17
13,43,30,220,952,220,295.6,34,17
13,43,40,240,970,220,295.6,34,17
13,43,40,240,988,220,295.6,34,17
12,44,50,240,1003,220,295.6,34,17
12,44,70,260,1021,220,295.6,34,17
12,44,70,260,1039,220,295.6,34,17
11,45,80,250,1054,220,295.6,34,17
11,45,90,260,1072,220,295.6,34,17
11,45,100,260,1090,220,295.6,34,17
10,46,110,250,1104,220,295.6,34,17
10,46,120,260,1122,220,295.6,34,17
10,46,130,270,1140,220,295.6,34,17
9,47,140,260,1155,220,295.6,34,17
9,47,150,270,1173,220,295.6,34,17
9,47,150,270,1191,220,295.6,34,17
8,48,160,260,1206,220,295.6,34,17
8,48,170,270,1224,220,295.6,34,17
8,48,170,270,1242,220,295.6,34,17
7,49,180,250,1257,220,295.6,34,17
7,49,190,260,1275,220,295.6,34,17
7,49,190,260,1293,220,295.6,34,17
6,50,200,260,1308,220,295.6,34,17
6,50,200,260,1323,220,295.6,34,17
6,50,200,260,1350,220,295.6,34,17
5,51,210,250,1384,220,295.6,34,17
5,51,220,260,1406,220,295.6,34,17
5,51,210,250,1419,220,295.6,34,17
4,52,230,260,1439,220,295.6,34,17
4,52,230,260,1459,220,295.6,34,17
4,52,230,260,1470,220,295.6,34,17
3,53,240,260,1490,220,295.6,34,17
3,53,240,260,1509,220,295.6,34,17
2,54,240,240,1521,220,295.6,34,17
2,54,230,230,1541,220,295.6,34,17
2,54,240,240,1561,220,295.6,34,17
2,54,230,230,1572,220,295.6,34,17
1,55,240,230,1592,220,295.6,34,17
1,55,240,230,1612,220,295.6,34,17
1,55,250,240,1623,220,295.6,34,17
0,56,260,240,1643,220,295.6,34,17
0,56,260,240,1663,220,295.6,34,17
0,56,250,230,1674,220,295.6,34,17
23,33,10,300,1,9,138.7,34,18
23,33,10,300,8,9,138.7,34,18
22,34,20,330,9,9,138.7,34,18
22,34,40,400,28,9,138.7,34,18
22,34,20,330,35,9,138.7,34,18
21,35,60,420,54,9,138.7,34,18
21,35,10,270,70,9,138.7,34,18
21,35,10,270,85,9,138.7,34,18
20,36,10,250,104,9,138.7,34,18
20,36,10,250,123,9,138.7,34,18
20,36,10,250,136,9,138.7,34,18
19,37,10,240,155,9,138.7,34,18
19,37,10,240,173,9,138.7,34,18
19,37,10,240,187,9,138.7,34,18
18,38,10,220,206,9,138.7,34,18
18,38,10,220,224,9,138.7,34,18
18,38,10,220,238,9,138.7,34,18
17,39,10,210,257,9,138.7,34,18
17,39,10,210,275,9,138.7,34,18
17,39,10,210,289,9,138.7,34,18
16,40,10,190,308,9,138.7,34,18
16,40,10,190,326,9,138.7,34,18
16,40,10,190,340,9,138.7,34,18
15,41,10,180,358,9,138.7,34,18
15,41,10,180,376,9,138.7,34,18
15,41,10,180,391,9,138.7,34,18
14,42,10,160,409,9,138.7,34,18
14,42,10,160,422,9,138.7,34,18
14,42,10,160,436,9,138.7,34,18
14,42,10,160,442,9,138.7,34,18
13,43,10,140,459,9,138.7,34,18
13,43,10,140,477,9,138.7,34,18
13,43,10,140,493,9,138.7,34,18
12,44,10,130,511,9,138.7,34,18
12,44,10,130,529,9,138.7,34,18
12,44,10,130,544,9,138.7,34,18
11,45,10,110,562,9,138.7,34,18
11,45,10,110,580,9,138.7,34,18
11,45,10,110,595,9,138.7,34,18
10,46,10,100,613,9,138.7,34,18
10,46,10,100,631,9,138.7,34,18
10,46,10,100,646,9,138.7,34,18
9,47,10,80,664,9,138.7,34,18
9,47,10,80,682,9,138.7,34,18
8,48,10,70,697,9,138.7,34,18
8,48,10,70,715,9,138.7,34,18
8,48,10,70,733,9,138.7,34,18
8,48,10,70,748,9,138.7,34,18
34,22,10,450,1,320,422.1,34,19
33,23,10,440,8,320,422.1,34,19
33,23,10,440,9,320,422.1,34,19
33,23,10,440,28,320,422.1,34,19
32,24,10,430,35,320,422.1,34,19
32,24,10,430,54,320,422.1,34,19
32,24,10,430,70,320,422.1,34,19
31,25,10,410,85,320,422.1,34,19
31,25,10,410,104,320,422.1,34,19
31,25,10,410,123,320,422.1,34,19
30,26,10,400,136,320,422.1,34,19
30,26,10,400,155,320,422.1,34,19
30,26,10,400,173,320,422.1,34,19
29,27,10,380,187,320,422.1,34,19
29,27,10,380,206,320,422.1,34,19
29,27,10,380,224,320,422.1,34,19
28,28,10,370,238,320,422.1,34,19
28,28,10,370,257,320,422.1,34,19
28,28,10,370,275,320,422.1,34,19
27,29,10,350,289,320,422.1,34,19
27,29,10,350,308,320,422.1,34,19
27,29,10,350,326,320,422.1,34,19
26,30,10,340,340,320,422.1,34,19
26,30,10,340,358,320,422.1,34,19
26,30,10,340,376,320,422.1,34,19
25,31,10,330,391,320,422.1,34,19
25,31,10,330,409,320,422.1,34,19
25,31,10,330,422,320,422.1,34,19
25,31,10,330,436,320,422.1,34,19
24,32,10,310,442,320,422.1,34,19
24,32,10,310,459,320,422.1,34,19
24,32,10,310,477,320,422.1,34,19
23,33,10,300,493,320,422.1,34,19
23,33,10,300,511,320,422.1,34,19
23,33,10,300,529,320,422.1,34,19
22,34,10,280,544,320,422.1,34,19
22,34,10,280,562,320,422.1,34,19
22,34,10,280,580,320,422.1,34,19
21,35,10,270,595,320,422.1,34,19
21,35,10,270,613,320,422.1,34,19
21,35,10,270,631,320,422.1,34,19
20,36,10,250,646,320,422.1,34,19
20,36,10,250,664,320,422.1,34,19
20,36,10,250,682,320,422.1,34,19
